Unnamed: 0,PID,Year,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Num_trials,Num_class_types,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Voxel.numbers,Training.setsize,Accuracy.50.Median,Notes,More.Notes,Accuracy.50.original,Region.AAL.1
511,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.49,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"-56, -2, 32",MNI,,,,,,,,coordinate transfer,L PMv,68,38,,,,0.49,Precentral_L
512,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"-56, -2, 32",MNI,,,,,,,,coordinate transfer,L PMv,68,38,,,,0.5,Precentral_L
513,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"-56, -2, 32",MNI,,,,,,,,coordinate transfer,L PMv,68,38,,,,0.5,Precentral_L
514,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.57,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"-56, -2, 32",MNI,,,,,,,,coordinate transfer,L PMv,68,38,,,,0.57,Precentral_L
515,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.59,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"-56, -2, 32",MNI,,,,,,,,coordinate transfer,L PMv,68,38,,,,0.59,Precentral_L
516,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.6,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"-56, -2, 32",MNI,,,,,,,,coordinate transfer,L PMv,68,38,,,,0.6,Precentral_L
517,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.6,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"-56, -2, 32",MNI,,,,,,,,coordinate transfer,L PMv,68,38,,,,0.6,Precentral_L
518,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.64,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"-56, -2, 32",MNI,,,,,,,,coordinate transfer,L PMv,68,38,,,,0.64,Precentral_L
519,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.77,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"-56, -2, 32",MNI,,,,,,,,coordinate transfer,L PMv,68,38,,,,0.77,Precentral_L
520,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.8,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"-56, -2, 32",MNI,,,,,,,,coordinate transfer,L PMv,68,38,,,,0.8,Precentral_L
521,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.45,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,,,,0.45,Frontal_Mid_R
522,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,,,,0.5,Frontal_Mid_R
523,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,,,,0.5,Frontal_Mid_R
524,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,,,,0.5,Frontal_Mid_R
525,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.51,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,,,,0.51,Frontal_Mid_R
526,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,,,,0.52,Frontal_Mid_R
527,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.54,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,,,,0.54,Frontal_Mid_R
528,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.54,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,,,,0.54,Frontal_Mid_R
529,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,,,,0.57,Frontal_Mid_R
530,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.6,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,,,,0.6,Frontal_Mid_R
531,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.62,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,,,,0.62,Frontal_Mid_R
532,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.7,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,,,,0.7,Frontal_Mid_R
533,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.46,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,,,,0.46,Supp_Motor_Area_R
534,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,,,,0.5,Supp_Motor_Area_R
535,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,,,,0.5,Supp_Motor_Area_R
536,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.56,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,,,,0.56,Supp_Motor_Area_R
537,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.56,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,,,,0.56,Supp_Motor_Area_R
538,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,,,,0.56,Supp_Motor_Area_R
539,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,,,,0.57,Supp_Motor_Area_R
540,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.58,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,,,,0.58,Supp_Motor_Area_R
541,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.61,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,,,,0.61,Supp_Motor_Area_R
542,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.75,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,,,,0.75,Supp_Motor_Area_R
543,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.9,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,,,,0.9,Supp_Motor_Area_R
544,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.92,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,,,,0.92,Supp_Motor_Area_R
545,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.46,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,,,,0.46,Precentral_R
546,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,,,,0.5,Precentral_R
547,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.51,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,,,,0.51,Precentral_R
548,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,,,,0.52,Precentral_R
549,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.55,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,,,,0.55,Precentral_R
550,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.59,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,,,,0.59,Precentral_R
551,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.61,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,,,,0.61,Precentral_R
552,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.63,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,,,,0.63,Precentral_R
553,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.63,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,,,,0.63,Precentral_R
554,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.65,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,,,,0.65,Precentral_R
555,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.76,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,,,,0.76,Precentral_R
556,48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.77,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,,,,0.77,Precentral_R
