PID,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Region.AAL.1
1,"Multi-voxel coding of stimuli, Rules, and Responses in human frontoparietal cortex",Response,Text,which finger used for response,0.504,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,17,,"-35,19,3;35,19,3",MNI,,,,,,,,coordinate transfer,bi AI/FO,Insula_L;Insula_R
1,"Multi-voxel coding of stimuli, Rules, and Responses in human frontoparietal cortex",Response,Text,which finger used for response,0.55,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,17,,"-38,26,24",MNI,,,,,,,,coordinate transfer,left IFS,Frontal_Inf_Tri_L
84,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,Rule,Figure 3,decoded which rule was used; either in hard rule condition or easy rule condition,0.48,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,Native Space,Movement Correction,None,22,,"0, 23, 39",,,,,,,,,,,Frontal_Sup_Medial_L
84,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,Rule,Figure 3,decoded which rule was used; either in hard rule condition or easy rule condition,0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,Native Space,Movement Correction,None,22,,"-38, 26, 24; 38, 26, 24",,,,,,,,,,,Frontal_Inf_Tri_L;Frontal_Inf_Tri_R
84,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,Rule,Figure 3,decoded which rule was used; either in hard rule condition or easy rule condition,0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,Native Space,Movement Correction,None,22,,"-35, 19, 3; 35, 19, 3",,,,,,,,,,,Insula_L;Insula_R
84,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,Rule,Figure 3,decoded which rule was used; either in hard rule condition or easy rule condition,0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,Native Space,Movement Correction,None,22,,"-35, 19, 3; 35, 19, 3",,,,,,,,,,,Insula_L;Insula_R
84,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,Rule,Figure 3,decoded which rule was used; either in hard rule condition or easy rule condition,0.56,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,Native Space,Movement Correction,None,22,,"-38, 26, 24; 38, 26, 24",,,,,,,,,,,Frontal_Inf_Tri_L;Frontal_Inf_Tri_R
84,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,Rule,Figure 3,decoded which rule was used; either in hard rule condition or easy rule condition,0.64,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,Native Space,Movement Correction,None,22,,"0, 23, 39",,,,,,,,,,,Frontal_Sup_Medial_L
83,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.52,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,24,,,,,9,,,,,,,, Frontal_Mid_R; Frontal_Sup_Medial_R; Frontal_Sup_R
83,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.53,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,24,,,,,"45,46",,,,,,,, Frontal_Mid_R; Frontal_Inf_Tri_R;Frontal_Inf_Tri_R
83,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.55,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,24,,,,,"45,46",,,,,,,, Frontal_Mid_R; Frontal_Inf_Tri_R;Frontal_Inf_Tri_R
83,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.56,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,24,,,,,6,,,,,,,,Precentral_R
83,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.56,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,24,,,,,44,,,,,,,, Frontal_Inf_Oper_R
83,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.57,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,24,,,,,9,,,,,,,, Frontal_Mid_R; Frontal_Sup_Medial_R; Frontal_Sup_R
83,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.57,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,24,,,,,44,,,,,,,, Frontal_Inf_Oper_R
83,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.6,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,24,,,,,"44,45,47",,,,,,,, Frontal_Inf_Tri_R; Frontal_Inf_Oper_R; Frontal_Inf_Orb_R
83,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.64,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,24,,,,,6,,,,,,,,Precentral_R
83,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.67,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,24,,,,,"44,45,47",,,,,,,, Frontal_Inf_Tri_R; Frontal_Inf_Oper_R; Frontal_Inf_Orb_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.44,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,Frontal_Sup_L; Frontal_Sup_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.46,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.463,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,Frontal_Sup_L; Frontal_Sup_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,Frontal_Sup_L; Frontal_Sup_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,Frontal_Sup_L; Frontal_Sup_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.51,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,Frontal_Sup_L; Frontal_Sup_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,Frontal_Sup_L; Frontal_Sup_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,Frontal_Sup_L; Frontal_Sup_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,Frontal_Sup_L; Frontal_Sup_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.528,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.53,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,Frontal_Sup_L; Frontal_Sup_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.535,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,Frontal_Sup_L; Frontal_Sup_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.539,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.543,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,Frontal_Sup_L; Frontal_Sup_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.56,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.632,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.54,,2,1,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.55,,2,1,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R
76,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.48,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,27,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,Frontal_Mid_R;Frontal_Mid_L
76,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,27,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,Precentral_L;Frontal_Inf_Oper_R
76,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.53,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,27,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,Frontal_Mid_R;Frontal_Mid_L
