PID,Year,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Num_trials,Num_class_types,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Voxel.numbers,Training.setsize,Accuracy.50.Median,Notes,More.Notes
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.7,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"28, 32, 36",MNI,,,,,,,,coordinate transfer,R DLPFC,59,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.46,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.56,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.56,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.58,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.61,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.75,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.9,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.92,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"4, -7, 58",MNI,,,,,,,,coordinate transfer,R DMFC,86,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.46,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.51,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.55,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.59,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.61,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.63,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.63,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.65,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.76,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.77,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,"26, -14, 51","26,-17,57",Talairach,,,,,,,,coordinate transfer,R PMd,76,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.45,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"51, 1, 30",MNI,,,,,,,,coordinate transfer,R PMv,70,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.48,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"51, 1, 30",MNI,,,,,,,,coordinate transfer,R PMv,70,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.49,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"51, 1, 30",MNI,,,,,,,,coordinate transfer,R PMv,70,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.49,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"51, 1, 30_",MNI,,,,,,,,coordinate transfer,R PMv,70,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.51,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"51, 1, 30",MNI,,,,,,,,coordinate transfer,R PMv,70,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"51, 1, 30",MNI,,,,,,,,coordinate transfer,R PMv,70,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.55,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"51, 1, 30",MNI,,,,,,,,coordinate transfer,R PMv,70,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.55,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"51, 1, 30",MNI,,,,,,,,coordinate transfer,R PMv,70,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,movement towards left space vs right space,0.57,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"51, 1, 30",MNI,,,,,,,,coordinate transfer,R PMv,70,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.59,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"51, 1, 30",MNI,,,,,,,,coordinate transfer,R PMv,70,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.7,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"51, 1, 30",MNI,,,,,,,,coordinate transfer,R PMv,70,38,NA,,
48,2011,Decoding Effector-Dependent and Effector-Independent Movement Intentions from Human Parieto-Frontal Brain Activity,Response,Figure 4,using hand vs eye,0.77,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,18,,,,"51, 1, 30",MNI,,,,,,,,coordinate transfer,R PMv,70,38,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object planning period,0.5,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,75,43,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side Response period,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,71,43,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side Response period,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,71,43,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object planning period,0.52,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,70,43,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object Response period,0.53,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,70,43,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object Response period,0.53,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,75,43,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab bottom vs Touch side Response period,0.53,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,75,43,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object Response period,0.54,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-53, 4, 31",MNI,,,,,,,,coordinate transfer,L PMv,60,43,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side Response period,0.54,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-8, 4, 41",MNI,,,,,,,,coordinate transfer,L preSMA,70,43,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object Response period,0.53,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,71,43,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object planning period,0.54,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-23, -9, 58",MNI,,,,,,,,coordinate transfer,L PMd,71,43,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Touch side Response period,0.54,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-7, -3, 51",MNI,,,,,,,,coordinate transfer,L SMA,75,43,NA,,
49,2011,Decoding Action Intentions from Preparatory Brain Activity in Human Parieto-Frontal Networks,Response,Figure 4,Grab top vs Grab bottom of object planning period,0.55,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,Normalized Temporally,8,,,,"-53, 4, 31",MNI,,,,,,,,coordinate transfer,L PMv,60,43,NA,,
